sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT ( lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY ( cm);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature ( °C);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.2163;-9.6438;-1.4748;0.2554;-9.7377;-1.1321;0.9609;0.0939;-0.3427;-0.0073;-0.1246;-0.0082;0.0;-39.66;58.74;21.18;242.99;83.36;-172.75;0.0;867.93;51.097;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;226267;2014-11-08 13:56:53:271
0.9577;-9.7205;-1.3312;0.342;-9.7218;-1.2413;0.6253;0.0205;-0.0611;0.0043;-0.204;0.0061;0.0;-39.78;58.2;21.6;233.81;82.46;-164.6;0.0;867.97;42.726;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;217953;2014-11-08 13:56:53:767
0.9577;-9.7205;-1.3312;0.342;-9.7218;-1.2413;0.6253;0.0205;-0.0611;0.0043;-0.204;0.0061;0.0;-39.78;58.2;21.6;233.81;82.46;-164.6;0.0;867.97;42.726;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;226767;2014-11-08 13:56:53:771
1.4461;-9.6247;-1.6089;0.3403;-9.7405;-1.0852;1.0962;0.1062;-0.5141;-0.0171;0.0159;0.0055;0.0;-39.42;57.84;22.26;233.69;83.43;-166.05;0.0;868.02;43.854;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;218453;2014-11-08 13:56:54:267
1.4461;-9.6247;-1.6089;0.3403;-9.7405;-1.0852;1.0962;0.1062;-0.5141;-0.0171;0.0159;0.0055;0.0;-39.42;57.84;22.26;233.69;83.43;-166.05;0.0;868.02;43.854;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;227267;2014-11-08 13:56:54:271
0.9864;-9.6822;-1.494;0.3277;-9.7381;-1.11;0.63;-0.0015;-0.2978;-0.0278;-0.1038;0.0192;0.0;-39.18;58.26;22.56;228.31;83.19;-162.11;0.0;868.07;42.176;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;218953;2014-11-08 13:56:54:767
0.9864;-9.6822;-1.494;0.3277;-9.7381;-1.11;0.63;-0.0015;-0.2978;-0.0278;-0.1038;0.0192;0.0;-39.18;58.26;22.56;228.31;83.19;-162.11;0.0;868.07;42.176;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;227767;2014-11-08 13:56:54:771
0.9768;-9.73;-1.5131;0.2137;-9.7373;-1.1448;0.7631;0.0072;-0.3683;-0.0162;-0.0125;0.0302;1.0;-38.88;58.68;22.62;234.08;83.28;-167.3;0.0;867.97;42.194;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;219453;2014-11-08 13:56:55:267
0.9768;-9.73;-1.5131;0.2137;-9.7373;-1.1448;0.7631;0.0072;-0.3683;-0.0162;-0.0125;0.0302;1.0;-38.88;58.68;22.62;234.08;83.28;-167.3;0.0;867.97;42.194;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;228267;2014-11-08 13:56:55:271
0.9385;-9.73;-1.4461;0.1462;-9.7413;-1.1204;0.7636;-0.0174;-0.3448;-0.0067;0.0082;0.0269;1.0;-38.64;59.04;22.26;240.97;83.38;-172.56;0.0;867.96;42.509;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;219953;2014-11-08 13:56:55:767
0.9385;-9.73;-1.4461;0.1462;-9.7413;-1.1204;0.7636;-0.0174;-0.3448;-0.0067;0.0082;0.0269;1.0;-38.64;59.04;22.26;240.97;83.38;-172.56;0.0;867.96;42.509;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;228768;2014-11-08 13:56:55:772
0.814;-9.7492;-1.4174;0.0559;-9.7459;-1.088;0.7485;0.0159;-0.3007;-0.0339;-0.0589;0.0174;0.0;-38.4;59.46;21.9;243.32;83.56;-175.46;0.0;867.97;41.979;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;220458;2014-11-08 13:56:56:272
0.814;-9.7492;-1.4174;0.0559;-9.7459;-1.088;0.7485;0.0159;-0.3007;-0.0339;-0.0589;0.0174;0.0;-38.4;59.46;21.9;243.32;83.56;-175.46;0.0;867.97;41.979;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;229270;2014-11-08 13:56:56:274
0.7183;-9.7588;-1.4844;-0.0192;-9.7371;-1.1653;0.8141;-0.0025;-0.3382;-0.0302;-0.0431;0.0214;0.0;-38.16;59.76;22.08;249.13;83.28;179.58;0.0;867.89;42.138;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;220960;2014-11-08 13:56:56:774
0.7183;-9.7588;-1.4844;-0.0192;-9.7371;-1.1653;0.8141;-0.0025;-0.3382;-0.0302;-0.0431;0.0214;0.0;-38.16;59.76;22.08;249.13;83.28;179.58;0.0;867.89;42.138;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;229770;2014-11-08 13:56:56:774
0.6895;-9.7588;-1.561;-0.0409;-9.7325;-1.2029;0.7304;-0.0263;-0.3581;-0.0263;-0.0425;0.0119;0.0;-38.1;59.94;22.56;249.65;83.11;178.09;0.0;867.9;44.157;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;221461;2014-11-08 13:56:57:275
0.6895;-9.7588;-1.561;-0.0409;-9.7325;-1.2029;0.7304;-0.0263;-0.3581;-0.0263;-0.0425;0.0119;0.0;-38.1;59.94;22.56;249.65;83.11;178.09;0.0;867.9;44.157;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;230271;2014-11-08 13:56:57:275
0.7757;-9.7492;-1.5706;-0.0589;-9.7343;-1.1873;0.7867;0.0043;-0.3258;-0.0229;-0.0055;0.0189;0.0;-38.28;59.94;22.86;250.74;83.04;177.16;0.0;867.89;42.396;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;221971;2014-11-08 13:56:57:785
0.7757;-9.7492;-1.5706;-0.0409;-9.733;-1.1989;0.7496;-0.0545;-0.3621;-0.0229;-0.0055;0.0189;0.0;-38.28;59.94;22.86;250.74;83.04;177.16;0.0;867.89;42.396;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;230784;2014-11-08 13:56:57:788
0.7757;-9.7109;-1.5897;-0.0434;-9.733;-1.1985;0.8212;0.0222;-0.3919;-0.0214;-0.0287;0.0137;0.0;-37.86;59.88;22.8;250.34;83.03;177.55;0.0;868.01;42.883;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;222472;2014-11-08 13:56:58:286
0.7757;-9.7109;-1.5897;-0.0434;-9.733;-1.1985;0.8212;0.0222;-0.3919;-0.0214;-0.0287;0.0137;0.0;-37.86;59.88;22.8;250.34;83.03;177.55;0.0;868.01;42.883;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;231290;2014-11-08 13:56:58:294
0.7853;-9.73;-1.6281;-0.0053;-9.7268;-1.249;0.7965;-4.0E-4;-0.4013;-0.0327;-0.0183;0.0119;0.0;-37.74;59.64;22.74;249.21;82.87;178.84;0.0;867.95;42.47;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;222972;2014-11-08 13:56:58:786
0.7853;-9.73;-1.6281;-0.0053;-9.7268;-1.249;0.7965;-4.0E-4;-0.4013;-0.0327;-0.0183;0.0119;0.0;-37.74;59.64;22.74;249.21;82.87;178.84;0.0;867.95;42.47;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;231790;2014-11-08 13:56:58:794
0.8811;-9.7492;-1.5897;0.0103;-9.7199;-1.3017;0.753;-0.0188;-0.3336;-0.0214;-0.0412;0.0137;0.0;-37.68;59.04;23.16;248.02;82.37;-179.55;0.0;867.95;42.563;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;223472;2014-11-08 13:56:59:286
0.8236;-9.7396;-1.561;0.0231;-9.7207;-1.2955;0.8101;-0.0189;-0.1889;-0.0174;-0.0162;0.0137;0.0;-37.56;59.22;23.28;248.02;82.37;-179.55;0.0;868.0;42.563;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;233065;2014-11-08 13:57:00:069
0.8236;-9.7396;-1.561;0.0231;-9.7207;-1.2955;0.8101;-0.0189;-0.1889;-0.0174;-0.0162;0.0137;0.0;-37.56;59.22;23.28;248.02;82.37;-179.55;0.0;868.0;42.563;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;224275;2014-11-08 13:57:00:089
0.5746;-9.5385;-1.5419;0.1126;-9.7353;-1.1755;1.1037;0.101;-0.1173;-0.0092;-0.1286;-0.0177;0.0;-37.14;58.14;24.18;239.64;83.08;-174.53;0.0;868.01;44.806;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;233566;2014-11-08 13:57:00:570
0.5746;-9.5385;-1.5419;0.1892;-9.7423;-1.1059;0.5674;-0.0452;-0.3115;0.0113;-0.3063;0.0406;0.0;-37.14;58.14;24.18;239.64;83.08;-174.53;0.0;868.01;44.806;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;224776;2014-11-08 13:57:00:590
2.4804;-9.5672;-1.3024;-0.242;-9.7357;-1.1521;1.0656;0.226;-0.3418;0.0119;-1.1112;0.0082;0.0;-32.1;57.66;28.56;234.09;83.44;-174.08;0.0;867.83;60.243;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;234066;2014-11-08 13:57:01:070
2.4804;-9.5672;-1.3024;-0.242;-9.7357;-1.1521;1.0656;0.226;-0.3418;0.0119;-1.1112;0.0082;0.0;-32.1;57.66;28.56;234.09;83.44;-174.08;0.0;867.83;60.243;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;225276;2014-11-08 13:57:01:090
-0.2298;-10.6494;4.1276;0.7747;-9.7758;-0.0684;-0.6119;-1.4578;5.2303;0.9557;-1.0837;-0.6891;0.0;-29.22;56.88;29.28;214.41;84.75;-166.28;0.0;867.97;48.514;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;234566;2014-11-08 13:57:01:570
-0.2298;-10.6494;4.1276;0.7747;-9.7758;-0.0684;-0.6119;-1.4578;5.2303;0.9557;-1.0837;-0.6891;0.0;-30.06;58.08;27.18;138.64;85.45;-95.04;0.0;867.97;48.514;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;225776;2014-11-08 13:57:01:590
1.2258;-9.7492;-0.2873;-1.7342;-9.443;1.9981;3.2761;-0.2775;-2.2758;-0.4862;-3.4092;1.2196;0.0;-7.56;63.24;28.8;350.92;71.78;30.0;0.0;868.06;53.727;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;235066;2014-11-08 13:57:02:070
1.2258;-9.7492;-0.2873;-1.7342;-9.443;1.9981;3.2761;-0.2775;-2.2758;-0.4862;-3.4092;1.2196;0.0;-7.56;63.24;28.8;350.92;71.78;30.0;0.0;868.06;53.727;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;226276;2014-11-08 13:57:02:090
3.6871;-5.545;0.929;-0.8493;-9.6323;1.6333;3.2531;-0.6436;-0.9629;0.5104;-0.2443;-1.1014;0.0;11.28;58.62;20.94;341.52;81.53;-2.68;0.0;867.95;59.939;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;235567;2014-11-08 13:57:02:571
-1.7334;-12.3732;-2.9784;0.3149;-9.7563;0.9408;-2.5558;-2.8946;-2.3486;0.5104;-0.2443;-1.1014;0.0;10.68;58.14;21.42;321.22;79.18;27.47;0.0;867.95;59.939;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;226776;2014-11-08 13:57:02:590
-1.0247;-10.6303;-1.0247;1.3854;-9.6256;-1.2645;-1.9408;-1.0047;0.6707;-0.5684;-0.2334;-0.1604;0.0;10.26;57.48;21.6;81.11;78.97;-132.39;0.0;867.95;51.561;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;236067;2014-11-08 13:57:03:071
-1.0247;-10.6303;-1.0247;1.3854;-9.6256;-1.2645;-1.9408;-1.0047;0.6707;-0.5684;-0.2334;-0.1604;0.0;10.26;57.48;21.6;81.11;78.97;-132.39;0.0;867.95;51.561;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;227276;2014-11-08 13:57:03:090
0.8236;-7.8338;0.5171;0.4444;-9.6321;1.7875;0.9155;1.2812;-1.4331;0.5644;-0.9694;0.9163;0.0;18.24;58.44;10.02;355.25;84.98;-42.89;0.0;867.96;48.886;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;236568;2014-11-08 13:57:03:572
0.8236;-7.8338;0.5171;0.4444;-9.6321;1.7875;0.9155;1.2812;-1.4331;0.2819;-1.2627;0.4563;0.0;18.24;58.44;10.02;355.25;84.98;-42.89;0.0;867.96;48.886;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;227776;2014-11-08 13:57:03:590
2.4612;-8.8777;-1.5419;0.5084;-9.7376;1.0443;-2.7877;-1.0267;-4.1664;-0.2984;-0.5739;-1.6096;5.0;19.44;55.56;0.0;307.46;80.13;-11.02;0.0;868.03;49.529;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;237068;2014-11-08 13:57:04:072
-0.1724;-9.912;0.9098;0.5084;-9.7376;1.0443;-2.7877;-1.0267;-4.1664;-0.2984;-0.5739;-1.6096;5.0;19.44;55.56;0.0;307.46;80.13;-11.02;0.0;868.03;49.529;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;228276;2014-11-08 13:57:04:090
-1.3886;-10.4483;-0.0383;1.3446;-9.5602;-1.7218;-1.3446;-0.7923;1.0323;-0.2327;0.6344;0.0241;0.0;17.4;59.04;5.64;42.38;77.13;-142.01;0.0;867.94;46.131;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;237568;2014-11-08 13:57:04:572
-1.3886;-10.4483;-0.0383;1.0011;-9.6767;-1.2368;-2.6101;-1.8442;2.0508;-0.2327;0.6344;0.0241;0.0;17.4;59.04;5.64;42.38;77.13;-142.01;0.0;867.96;46.131;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;228776;2014-11-08 13:57:04:590
0.5938;-7.9583;1.7621;0.5782;-9.6137;1.8474;0.1975;1.7511;-0.9281;-0.7266;-0.3027;-0.2376;0.0;17.04;60.72;6.6;329.05;78.62;-17.38;0.0;867.94;52.953;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;238068;2014-11-08 13:57:05:072
0.5938;-7.9583;1.7621;0.5782;-9.6137;1.8474;0.1975;1.7511;-0.9281;-0.7266;-0.3027;-0.2376;0.0;17.04;60.72;6.6;329.05;78.62;-17.38;0.0;867.94;52.953;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;229277;2014-11-08 13:57:05:091
1.1492;-9.8066;-0.7087;1.6975;-9.6317;0.7206;-1.937;-0.7496;0.0168;-1.1234;1.1771;-0.3485;0.0;18.54;60.12;2.88;329.17;77.58;-30.56;0.0;867.98;49.709;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;238569;2014-11-08 13:57:05:573
1.1492;-9.8066;-0.7087;1.6975;-9.6317;0.7206;-1.937;-0.7496;0.0168;-0.7327;-0.1466;-0.4771;0.0;18.54;60.12;2.88;329.17;77.58;-30.56;0.0;867.98;49.709;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;229777;2014-11-08 13:57:05:591
-0.6991;-14.2982;-0.4693;-1.6274;-9.4042;2.2547;0.9283;-4.894;-2.7239;1.5809;-2.3524;0.9823;0.0;18.48;61.14;4.8;8.02;79.7;-93.45;0.0;868.01;48.204;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;239069;2014-11-08 13:57:06:073
-0.6991;-14.2982;-0.4693;-1.6274;-9.4042;2.2547;0.9283;-4.894;-2.7239;1.5809;-2.3524;0.9823;0.0;18.48;61.14;4.8;8.02;79.7;-93.45;0.0;868.01;48.204;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;230281;2014-11-08 13:57:06:095
2.1739;-8.3893;1.5036;0.1051;-9.6584;1.6956;-2.8728;0.4359;2.0873;0.226;-0.182;-0.0531;0.0;18.0;61.44;12.3;323.72;80.02;-3.55;0.0;867.97;50.589;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;239570;2014-11-08 13:57:06:574
2.1739;-8.3893;1.5036;0.4652;-9.6465;1.7026;1.7087;1.2572;-0.1991;0.226;-0.182;-0.0531;0.0;18.0;61.44;12.3;323.72;80.02;-3.55;0.0;867.97;50.589;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;230782;2014-11-08 13:57:06:596
1.7334;-10.1993;-1.8483;1.4637;-9.6949;-0.1938;-1.32;-0.265;0.0406;0.0162;0.5712;-0.1371;0.0;17.16;60.96;15.9;17.8;81.89;-70.84;0.0;867.87;49.134;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;240070;2014-11-08 13:57:07:074
1.7334;-10.1993;-1.8483;1.4637;-9.6949;-0.1938;-1.32;-0.265;0.0406;0.0162;0.5712;-0.1371;0.0;17.16;60.96;15.9;17.8;81.89;-70.84;0.0;867.87;49.134;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;231282;2014-11-08 13:57:07:096
2.557;-8.5042;2.0016;2.5031;-9.344;1.611;0.054;0.8398;0.3905;0.2343;0.4026;-0.3164;0.0;9.12;63.84;22.14;19.74;72.33;-57.23;0.0;867.99;49.363;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;240570;2014-11-08 13:57:07:574
2.557;-8.5042;2.0016;2.5031;-9.344;1.611;0.054;0.8398;0.3905;0.2636;0.6939;-0.0898;0.0;9.12;63.84;22.14;19.74;72.33;-57.23;0.0;867.99;49.363;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;231782;2014-11-08 13:57:07:596
0.4118;-9.6917;-1.0822;1.026;-9.6614;1.3327;-0.6142;-0.0304;-2.4149;-0.9303;0.7685;0.0959;0.0;1.44;65.76;27.12;15.91;73.25;-28.55;0.0;867.96;48.664;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;241071;2014-11-08 13:57:08:075
0.4118;-9.6917;-1.0822;1.026;-9.6614;1.3327;-0.6142;-0.0304;-2.4149;-0.9303;0.7685;0.0959;0.0;1.44;65.76;27.12;15.91;73.25;-28.55;0.0;867.96;48.664;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;232283;2014-11-08 13:57:08:097
-1.6568;-10.9654;-0.8811;0.6104;-9.7658;-0.6533;-0.6008;0.0453;-0.9173;-0.4126;0.9459;-0.0825;0.0;-9.9;61.92;35.82;147.72;84.77;-136.94;0.0;867.99;48.623;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;241571;2014-11-08 13:57:08:575
-1.6568;-10.9654;-0.8811;0.3665;-9.7637;-0.8405;-2.0233;-1.2018;-0.0405;-0.4126;0.9459;-0.0825;0.0;-9.9;61.92;35.82;147.72;84.77;-136.94;0.0;867.99;48.623;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;232783;2014-11-08 13:57:08:597
-0.0958;-5.6886;1.3886;-1.0139;-9.2959;2.9543;1.4736;4.3639;-2.5233;0.817;-0.4133;-0.5501;0.0;-17.88;61.02;35.22;5.74;71.43;18.94;0.0;868.04;49.312;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;242082;2014-11-08 13:57:09:086
-0.0958;-5.6886;1.3886;-1.0139;-9.2959;2.9543;1.4736;4.3639;-2.5233;0.817;-0.4133;-0.5501;0.0;-17.88;61.02;35.22;5.74;71.43;18.94;0.0;868.04;49.312;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;233284;2014-11-08 13:57:09:098
-0.4597;-11.7699;-2.6719;0.6897;-9.7818;-0.1072;0.4499;0.7987;0.2605;-1.0794;0.131;0.1881;0.0;-19.32;64.2;30.48;52.32;78.93;-35.55;0.0;867.88;55.746;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;242582;2014-11-08 13:57:09:586
-0.4597;-11.7699;-2.6719;0.6897;-9.7818;-0.1072;0.4499;0.7987;0.2605;-1.0794;0.131;0.1881;0.0;-19.32;64.2;30.48;52.32;78.93;-35.55;0.0;867.88;55.746;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;233784;2014-11-08 13:57:09:598
0.7183;-11.4347;-1.3312;0.1434;-9.7588;-0.9565;-1.2831;-2.4516;-0.5375;1.4704;-0.7599;0.0379;0.0;-18.84;62.28;31.68;182.98;81.38;-151.5;0.0;867.97;69.294;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;243083;2014-11-08 13:57:10:087
0.7183;-11.4347;-1.3312;0.1434;-9.7588;-0.9565;-1.2831;-2.4516;-0.5375;1.4704;-0.7599;0.0379;0.0;-19.8;60.66;33.18;206.84;84.34;-171.47;0.0;867.97;69.294;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;234284;2014-11-08 13:57:10:098
-1.5514;-9.7588;3.9744;-0.1051;-9.6731;1.6094;-0.7856;0.4028;1.7138;-0.0229;-2.1432;0.6939;0.0;-21.24;60.24;32.1;21.68;76.72;4.45;0.0;868.0;54.51;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;243583;2014-11-08 13:57:10:587
-1.5514;-9.7588;3.9744;-0.1051;-9.6731;1.6094;-0.7856;0.4028;1.7138;-0.0229;-2.1432;0.6939;0.0;-21.24;60.24;32.1;21.68;76.72;4.45;0.0;868.0;54.51;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;234784;2014-11-08 13:57:10:598
-2.0877;-9.2033;-2.7677;1.3031;-9.6942;0.7033;0.1525;0.4143;0.0724;-1.4841;0.1255;0.6075;0.0;-14.76;64.32;27.54;21.7;78.66;-1.58;0.0;868.03;48.468;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;244083;2014-11-08 13:57:11:087
0.9481;-9.5289;-0.7374;1.3031;-9.6942;0.7033;0.1525;0.4143;0.0724;-1.4841;0.1255;0.6075;0.0;-14.76;64.32;27.54;21.7;78.66;-1.58;0.0;867.99;48.468;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;235285;2014-11-08 13:57:11:099
-1.5514;-11.655;-1.2163;0.4999;-9.74;1.0261;0.5248;-0.8903;-3.6023;1.2822;-1.9435;-0.222;0.0;-5.82;62.16;30.84;147.42;86.03;-140.73;0.0;867.99;59.389;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;244583;2014-11-08 13:57:11:587
-1.5514;-11.655;-1.2163;0.4999;-9.74;1.0261;0.5248;-0.8903;-3.6023;1.2822;-1.9435;-0.222;0.0;-5.82;62.16;30.84;147.42;86.03;-140.73;0.0;867.99;59.389;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;235786;2014-11-08 13:57:11:600
3.237;-9.3853;0.5363;0.3892;-9.7437;1.0386;1.1143;-1.5282;-0.1767;-1.2236;-1.186;-0.3662;0.0;-0.9;61.8;27.66;5.08;77.96;-5.26;0.0;867.94;53.281;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;245084;2014-11-08 13:57:12:088
3.237;-9.3853;0.5363;0.3892;-9.7437;1.0386;1.1143;-1.5282;-0.1767;-1.2236;-1.186;-0.3662;0.0;-0.9;61.8;27.66;5.08;77.96;-5.26;0.0;867.94;53.281;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;236286;2014-11-08 13:57:12:100
1.3886;-9.8641;-1.6568;1.7168;-9.5308;-1.5448;-0.2803;-0.2758;-0.0737;-0.1374;0.0654;0.0391;0.0;9.48;63.42;13.62;53.32;76.38;-131.98;0.0;868.01;56.878;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;245590;2014-11-08 13:57:12:594
1.3886;-9.8641;-1.6568;1.7168;-9.5308;-1.5448;-0.2803;-0.2758;-0.0737;-0.1374;0.0654;0.0391;0.0;9.48;63.42;13.62;53.32;76.38;-131.98;0.0;868.01;56.878;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;236786;2014-11-08 13:57:12:600
1.0247;-9.7205;-1.5897;1.844;-9.5928;-0.8653;-1.4322;-0.0128;-0.8202;0.036;-0.0342;0.0629;0.0;12.06;62.76;10.62;38.19;78.01;-115.14;0.0;867.88;59.243;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;246092;2014-11-08 13:57:13:096
1.0247;-9.7205;-1.5897;1.844;-9.5928;-0.8653;-1.4322;-0.0128;-0.8202;0.036;-0.0342;0.0629;0.0;12.06;62.76;10.62;38.19;78.01;-115.14;0.0;867.88;59.243;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;237286;2014-11-08 13:57:13:100
0.4501;-9.6726;-1.6568;1.817;-9.5897;-0.9523;-1.434;-0.1021;-0.6949;0.0018;-0.1316;0.0101;8.0;12.48;62.46;11.28;38.89;77.88;-116.19;0.0;867.89;45.359;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;246592;2014-11-08 13:57:13:596
0.4501;-9.6726;-1.6568;1.817;-9.5897;-0.9523;-1.434;-0.1021;-0.6949;0.0018;-0.1316;0.0101;8.0;12.48;62.46;11.28;38.89;77.88;-116.19;0.0;867.89;45.359;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;237786;2014-11-08 13:57:13:600
0.7661;-9.7492;-1.6472;1.8559;-9.5639;-1.1212;-1.2909;-0.1757;-0.4686;-0.0076;-0.0565;0.0098;0.0;12.66;62.28;11.46;40.32;77.23;-121.14;0.0;868.08;43.774;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;247092;2014-11-08 13:57:14:096
0.7661;-9.7492;-1.6472;1.8559;-9.5639;-1.1212;-1.2909;-0.1757;-0.4686;-0.0076;-0.0565;0.0098;0.0;12.66;62.28;11.46;40.32;77.23;-121.14;0.0;868.08;43.774;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;238287;2014-11-08 13:57:14:101
0.6416;-9.7109;-1.6185;1.8848;-9.5474;-1.2105;-1.1091;-0.1922;-0.4175;0.0018;0.0816;-0.0144;0.0;12.6;61.86;11.52;42.54;76.83;-122.18;0.0;867.98;43.507;19.520103;-96.91566;;;96.77419;0 / 0;92.3;86.0;4.065;247593;2014-11-08 13:57:14:597
